,LD1,LD2,LD3,fault
1562,-0.8716328593280139,0.21467329014774492,-1.549635876008415,2
1563,-0.8697139415745135,0.17474929023648667,-1.5604368003177107,2
1564,-0.8676046178578,0.1347817408303912,-1.5708519816739697,2
1565,-0.8653054008407881,0.09478049663784871,-1.5808788333215327,2
1566,-0.8628168657731574,0.05475543509724818,-1.5905148973275884,2
1567,-0.8601396194396251,0.014716425936816704,-1.5997577793654114,2
1568,-0.8572743291892693,-0.025326645294253887,-1.6086052157277426,2
1569,-0.8542216959269842,-0.06536390309991807,-1.6170550068397478,2
1570,-0.8509824813283339,-0.10538546042307505,-1.6251050875042454,2
1571,-0.8475574774368163,-0.1453814484236391,-1.6327534553732517,2
1572,-0.8439475364666192,-0.18534199164820453,-1.6399982373344242,2
1573,-0.8401535427198585,-0.22525723565216307,-1.6468376333708765,2
1574,-0.8361764400522974,-0.2651173241824409,-1.6532699686887675,2
1575,-0.832017200434221,-0.3049124316624832,-1.65929364214868,2
1576,-0.8276768591664021,-0.3446327288108703,-1.6649071799910657,2
1577,-0.8231564792616373,-0.3842684230554789,-1.6701091846328462,2
1578,-0.8184571840878294,-0.42380972681547924,-1.6748983877761585,2
1579,-0.8135801273955227,-0.4632468878824496,-1.6792735942030677,2
1580,-0.8085265180638277,-0.5025701709179161,-1.6832337379163942,2
1581,-0.8032975989655893,-0.5417698759952962,-1.6867778301943437,2
1582,-0.7978946648877819,-0.5808363268905741,-1.6899050076584903,2
1583,-0.7923190440137764,-0.6197598886367612,-1.6926144873704394,2
1584,-0.7865721160873131,-0.6585309536775047,-1.6949056109012328,2
1585,-0.780655295244141,-0.6971399583202322,-1.6967778026713907,2
1586,-0.7745700461522987,-0.7355773723933063,-1.6982306118190198,2
1587,-0.7683178661444904,-0.7738337142468518,-1.6992636703007804,2
1588,-0.7619003034989204,-0.8118995396825712,-1.6998767338072396,2
1589,-0.7553189351874888,-0.849765462278922,-1.7000696402677573,2
1590,-0.7485753928853924,-0.8874221308877681,-1.6998423537152065,2
1591,-0.7416713331159519,-0.9248602616414107,-1.699194919728973,2
1592,-0.7346084664526404,-0.9620706093684919,-1.698127507514407,2
1593,-0.7273885282487144,-0.9990440005027775,-1.6966403702641184,2
1594,-0.7200133069656294,-1.0357713047116603,-1.6947338848159716,2
1595,-0.7124846170207338,-1.0722434649990176,-1.6924085125342345,2
1596,-0.7048043213775262,-1.1084514766852631,-1.689664837014123,2
1597,-0.6969743100368045,-1.1443864106081405,-1.686503526020526,2
1598,-0.6889965195871272,-1.1800393959275177,-1.682925369104804,2
1599,-0.680872914479599,-1.2154016388603952,-1.6789312401781253,2
1600,-0.6726055046082734,-1.2504644085234888,-1.6745221336042224,2
1601,-0.6641963241429227,-1.2852190593972237,-1.6696991288376504,2
1602,-0.6556474512648116,-1.3196570128516423,-1.6644634218053345,2
1603,-0.6469609939927382,-1.3537697724677031,-1.658816299749082,2
1604,-0.6381390983795914,-1.3875489182996927,-1.6527591623316358,2
1605,-0.6291839375260323,-1.4209861196164344,-1.6462934985031505,2
1606,-0.6200977250517589,-1.454073121387319,-1.6394209086818725,2
1607,-0.6108826980458032,-1.4868017649128473,-1.6321430824917271,2
1608,-0.6015411360937509,-1.5191639682496094,-1.6244618225639962,2
1609,-0.5920753394358866,-1.551151751743656,-1.616379018465341,2
1610,-0.5824876469634401,-1.582757218506073,-1.6078966691435506,2
1611,-0.5727804202994851,-1.613972574367423,-1.5990168617148501,2
1612,-0.5629560602760613,-1.6447901116353956,-1.5897417941367051,2
1613,-0.5530169859345211,-1.6752022310923531,-1.5800737498046775,2
1614,-0.5429656528856776,-1.7052014259862707,-1.5700151172802208,2
1615,-0.532804539935376,-1.7347802946082524,-1.5595683759119927,2
1616,-0.5225361559451976,-1.7639315373309679,-1.54873610812132,2
1617,-0.5121630318613921,-1.7926479638941606,-1.5375209802483008,2
1618,-0.5016877293614216,-1.8209224865358977,-1.5259257640812085,2
1619,-0.4911128309790055,-1.8487481309822287,-1.513953317635871,2
1620,-0.48044094883730043,-1.876118028455769,-1.5016065986506306,2
1621,-0.46967471312498227,-1.903025428662513,-1.488888649295059,2
1622,-0.4588167836869583,-1.9294636885307876,-1.4758026114733005,2
1623,-0.4478698362946035,-1.9554262883614868,-1.462351710663953,2
1624,-0.4368365754427489,-1.9809068185723442,-1.4485392696529726,2
1625,-0.42571971962544874,-2.0058989960111084,-1.4343686924242314,2
1626,-0.4145220161378482,-2.030396648908361,-1.419843479612915,2
1627,-0.4032462241035822,-2.0543937373003445,-1.4049672104700024,2
1628,-0.3918951277612095,-2.077884337995014,-1.3897435594812768,2
1629,-0.38047152657880323,-2.1008626555719268,-1.3741762788607588,2
1630,-0.36897824159842035,-2.123323017724921,-1.3582692148285298,2
1631,-0.3574181051300478,-2.1452598871088813,-1.34202628724563,2
1632,-0.34579397367289316,-2.166667845783759,-1.3254515085765828,2
1633,-0.3341087127869669,-2.187541614227299,-1.3085489648552908,2
1634,-0.32236520554660864,-2.207876042640287,-1.2913228276129403,2
1635,-0.31056635111237485,-2.22766611108924,-1.2737773472635918,2
1636,-0.29871505907761425,-2.246906939361955,-1.255916854203001,2
1637,-0.28681425434563923,-2.2655937780729825,-1.2377457524842899,2
1638,-0.27486687424116046,-2.283722016128866,-1.2192685292221375,2
1639,-0.2628758648216194,-2.3012871820187715,-1.2004897391634874,2
1640,-0.2508441863481782,-2.3182849400002503,-1.1814140193628568,2
1641,-0.23877480616381136,-2.3347110972516645,-1.1620460741781253,2
1642,-0.22667070382664872,-2.3505615994321185,-1.1423906850822292,2
1643,-0.2145348653777198,-2.365832535770971,-1.122452699318441,2
1644,-0.20237028422895537,-2.3805201393225786,-1.1022370375838473,2
1645,-0.19017996225559272,-2.3946207858137223,-1.0817486864341284,2
1646,-0.1779669085292337,-2.4081309939622715,-1.0609927031963715,2
1647,-0.16573413439138798,-2.421047433249728,-1.0399742070420466,2
1648,-0.1534846596359801,-2.4333669142631953,-1.0186983850051166,2
1649,-0.14122150587980514,-2.4450863986156968,-0.9971704857527698,2
1650,-0.1289477000892102,-2.4562029931910327,-0.9753958232162485,2
1651,-0.11666627016169978,-2.466713955234853,-0.9533797679860291,2
1652,-0.10438024637087731,-2.4766166914000656,-0.9311277530144497,2
1653,-0.09209265869953182,-2.485908759960971,-0.9086452679433362,2
1654,-0.07980654118365223,-2.494587865890576,-0.8859378616657303,2
1655,-0.06752492390424938,-2.5026518683215833,-0.8630111345802384,2
1656,-0.0552508379940133,-2.510098777374635,-0.8398707458187497,2
1657,-0.04298731123298709,-2.5169267559670723,-0.8165224032781119,2
1658,-0.030737370504747664,-2.5231341183012996,-0.792971869118164,2
1659,-0.01850403672977533,-2.5287193341628593,-0.7692249519523762,2
1660,-0.006290329610065645,-2.5336810242660905,-0.7452875142235503,2
1661,0.005900737542675224,-2.5380179647378127,-0.7211654600089606,2
1662,0.01806615629324526,-2.5417290843736997,-0.6968647411489711,2
1663,0.03020292541403626,-2.5448134684607546,-0.6723913547420458,2
1664,0.04230805076229439,-2.547270355735192,-0.6477513378235509,2
1665,0.0543785455707636,-2.5490991407177295,-0.6229507701348287,2
1666,0.06641142972003862,-2.550299369334772,-0.5979957719233995,2
1667,0.07840373710997808,-2.5508707490074696,-0.5728925003196853,2
1668,0.09035250708973294,-2.5508131363509188,-0.5476471478514702,2
1669,0.10225479144425619,-2.5501265458010822,-0.5222659444503263,2
1670,0.11410765333599084,-2.5488111463742693,-0.49675515336100945,2
1671,0.12590816897078935,-2.546867263515232,-0.4711210669519103,2
1672,0.13765342671152123,-2.544295376826611,-0.44537001132157344,2
1673,0.14934052768892106,-2.5410961194590644,-0.4195083403572804,2
1674,0.16096658932121002,-2.5372702824080737,-0.39354243499354513,2
1675,0.17252874130356194,-2.5328188070507545,-0.36747870233353763,2
1676,0.1840241331158904,-2.527742794715115,-0.3413235717519119,2
1677,0.19544992703368214,-2.522043496017169,-0.3150834976477784,2
1678,0.20680330385673412,-2.5157223169858414,-0.28876495427215154,2
1679,0.21808146274960016,-2.508780817787719,-0.262374436249504,2
1680,0.22928162022632526,-2.501220710118448,-0.23591845342469706,2
1681,0.2404010147710068,-2.493043861893464,-0.20940353364541872,2
1682,0.2514368999311875,-2.484252286760054,-0.1828362208601006,2
1683,0.2623865555283901,-2.474848157127455,-0.15622306696711155,2
1684,0.27324727717031055,-2.4648337906953137,-0.129570642714811,2
1685,0.2840163878118604,-2.4542116608651763,-0.10288552063208406,2
1686,0.2946912283329535,-2.4429843859804574,-0.07617428584870663,2
1687,0.3052691654745724,-2.4311547372481783,-0.04944352949265684,2
1688,0.3157475889576893,-2.4187256331326785,-0.02269984790262112,2
1689,0.32612391523097917,-2.4057001418845534,0.004050163992898146,2
1690,0.33639558187579766,-2.3920814753212625,0.030799901677054653,2
1691,0.3465600541634793,-2.3778729928553024,0.057542766565236166,2
1692,0.3566148267754202,-2.3630782032068898,0.08427216227584448,2
1693,0.3665574163346148,-2.347700754110083,0.11098149029148684,2
1694,0.3763853704554027,-2.3317444404218572,0.1376641631239397,2
1695,0.38609626504809696,-2.3152132000001657,0.16431359620322727,2
1696,0.3956877025217153,-2.2981111099132128,0.19092321377374177,2
1697,0.4051573175912951,-2.280442391206422,0.21748645090682336,2
1698,0.4145027734324379,-2.262211402935108,0.2439967536573193,2
1699,0.423721763461642,-2.2434226426490005,0.27044758011594233,2
1700,0.43281201408918457,-2.2240807470189123,0.2968324056966403,2
1701,0.44177128210978933,-2.204190488479955,0.3231447172979053,2
1702,0.4505973558343342,-2.1837567726021656,0.3493780263032061,2
1703,0.45928805996305455,-2.1627846447863956,0.3755258574227729,2
1704,0.4678412473151052,-2.1412792755283068,0.40158175972375376,2
1705,0.4762548100461941,-2.119245974146785,0.42753930519701944,2
1706,0.4845266704387086,-2.0966901746558064,0.45339208821747773,2
1707,0.49265478857077893,-2.073617443759137,0.4791337306414791,2
1708,0.5006371574024916,-2.050033472401079,0.5047578803085897,2
1709,0.5084718103455657,-2.025944083242162,0.5302582158590796,2
1710,0.516156810582622,-2.0013552152849745,0.5556284431941322,2
1711,0.5236902649216603,-1.976272939023475,0.5808623057819849,2
1712,0.531070313981758,-1.9507034423981102,0.6059535759027251,2
1713,0.5382951357004461,-1.9246530326879538,0.6308960629935283,2
1714,0.5453629470506435,-1.8981281375195165,0.6556836112117593,2
1715,0.5522720067905372,-1.8711353040719425,0.6803101072693378,2
1716,0.5590206080550821,-1.8436811898951895,0.7047694731069007,2
1717,0.5656070858651464,-1.81577256927147,0.72905567434198,2
1718,0.5720298162671965,-1.7874163295266834,0.7531627194026006,2
1719,0.5782872137846584,-1.7586194659837806,0.7770846589538167,2
1720,0.5843777335323231,-1.729389083171836,0.8008155912568906,2
1721,0.5902998748405016,-1.6997323949813283,0.8243496608388623,2
1722,0.5960521748532965,-1.6696567175692008,0.8476810616874836,2
1723,0.6016332149991427,-1.6391694720090655,0.8708040354905939,2
1724,0.6070416171874692,-1.6082781794022283,0.8937128786304388,2
1725,0.612276049048709,-1.576990463945506,0.916401937963381,2
1726,0.6173352169350546,-1.5453140431632486,0.9388656160791049,2
1727,0.6222178731937883,-1.5132567335265183,0.9610983692252946,2
1728,0.6269228143025973,-1.4808264460603182,0.9830947124331179,2
1729,0.6314488775163691,-1.4480311798847574,1.0048492179953918,2
1730,0.6357949473882718,-1.4148790286660846,1.0263565191818171,2
1731,0.639959951449386,-1.3813781715954412,1.0476113087981938,2
1732,0.6439428613065045,-1.347536874246107,1.068608342325731,2
1733,0.6477426952544063,-1.3133634870284088,1.0893424400642056,2
1734,0.6513585143951336,-1.278866440381784,1.1098084843204086,2
1735,0.6547894386266385,-1.2440542575925497,1.1300014482813105,2
1736,0.6580345887928271,-1.2089354969224864,1.1499162860340668,2
1737,0.661093195852679,-1.173518853675989,1.169548145768706,2
1738,0.6639644955045256,-1.1378130570121647,1.1888921646655402,2
1739,0.6666477778131402,-1.1018269152390678,1.2079435680128754,2
1740,0.6691423818300584,-1.0655693085817106,1.2266976566960475,2
1741,0.6714476917546585,-1.0290491829266806,1.245149801857356,2
1742,0.6735631384420264,-0.992275548698271,1.2632954517743749,2
1743,0.6754882006403466,-0.9552574797139244,1.2811301284972143,2
1744,0.6772224029538595,-0.9180041092605098,1.2986494330763831,2
1745,0.6787653174668454,-0.8805246289995332,1.3158490413706576,2
1746,0.6801165634945566,-0.8428282866701148,1.3327247097251542,2
1747,0.6812758077699121,-0.8049243828391931,1.3492722757768552,2
1748,0.6822427640741671,-0.7668222700642133,1.365487655403255,2
1749,0.6830171935221676,-0.7285313491518778,1.3813668471091438,2
1750,0.6835989052029371,-0.6900610674137333,1.3969059338531922,2
1751,0.6839877570507236,-0.651420919354615,1.4121010822363342,2
1752,0.6841836506067155,-0.6126204349404816,1.4269485420132686,2
1753,0.6841865392705592,-0.5736691905210513,1.4414446495604034,2
1754,0.68399642230514,-0.5345767958360081,1.4555858304379987,2
1755,0.6836133454918177,-0.49535289607341937,1.469368591753552,2
1756,0.6830374045256742,-0.45600716948816,1.4827895362768468,2
1757,0.6822687402063268,-0.4165493231412992,1.495845349706859,2
1758,0.6813075430344615,-0.37698909343619375,1.5085328127529094,2
1759,0.6801540501169829,-0.33733624129187756,1.520848794753912,2
1760,0.6788085464933082,-0.2976005507353926,1.5327902570028231,2
1761,0.6772713636324393,-0.25779182562283004,1.5443542516169635,2
1762,0.6755428812803587,-0.21791988839866722,1.5555379273609014,2
1763,0.6736235251350003,-0.1779945760069452,1.5663385236728913,2
1764,0.6715137681943409,-0.13802573916817754,1.5767533757220877,2
1765,0.6692141331973283,-0.09802324162592845,1.586779913871365,2
1766,0.6667251862582718,-0.05799695206137441,1.5964156656512623,2
1767,0.6640475398625707,-0.01795674473644133,1.6056582500979346,2
1768,0.6611818583411191,0.02208749727540976,1.6145053907731164,2
1769,0.6581288459265365,0.0621258964514389,1.6229549018166844,2
1770,0.6548892563031188,0.10214857389677333,1.6310046989558633,2
1771,0.6514638899194654,0.14214565312906713,1.6386527982260912,2
1772,0.6478535904380993,0.18210726710118982,1.6458973102635672,2
1773,0.6440592496798171,0.22202355461345372,1.6527364474634567,2
1774,0.6400818034560041,0.26188466770206487,1.6591685233061242,2
1775,0.635922233610551,0.3016807705149186,1.6651919510183248,2
1776,0.6315815658832987,0.3414020445909633,1.6708052437356524,2
1777,0.6270608712124315,0.3810386896036829,1.676007016863319,2
1778,0.6223612661616782,0.4205809241440005,1.6807959875897052,2
1779,0.6174839086506121,0.46001899373393557,1.6851709728001918,2
1780,0.6124300027740872,0.49934316701720977,1.6891308938756373,2
1781,0.6072007956448402,0.5385437410287554,1.6926747727003828,2
1782,0.6017975778178293,0.5776110431661814,1.6958017369447227,2
1783,0.5962216813140948,0.6165354358572791,1.6985110133801093,2
1784,0.5904744836117254,0.6553073128800333,1.7008019349143586,2
1785,0.5845574013193234,0.6939171094122689,1.7026739353234235,2
1786,0.578471895098002,0.7323552982891731,1.7041265526992133,2
1787,0.5722194652424824,0.770612396715909,1.7051594274143473,2
1788,0.565801656417252,0.8086789635515722,1.705772308138419,2
1789,0.5592200504509878,0.8465456078143796,1.7059650400089756,2
1790,0.5524762717591644,0.8842029865386496,1.705737578104513,2
1791,0.5455719855223522,0.9216418063230349,1.7050899765235001,2
1792,0.5385088924546676,0.9588528331157855,1.704022396058701,2
1793,0.5312887383491478,0.9958268819330997,1.7025351005395277,2
1794,0.5239133028831733,1.0325548325219414,1.7006284565455694,2
1795,0.5163844057444379,1.06902762256455,1.6983029337848883,2
1796,0.5087039062550018,1.1052362510271552,1.6955591074488359,2
1797,0.5008736972743569,1.14117178635058,1.6923976524642028,2
1798,0.4928957118621453,1.17682536121251,1.688819351148815,2
1799,0.4847719185308541,1.2121881779482733,1.6848250836410434,2
1800,0.4765043213137432,1.2472515124244243,1.6804158395211757,2
1801,0.4680949609246004,1.2820067120177592,1.6755927035540579,2
1802,0.4595459115503082,1.3164452022614683,1.6703568669932343,2
1803,0.4508592817870517,1.3505584865859521,1.6647096195131244,2
1804,0.4420372172359973,1.3843381456437336,1.6586523578803778,2
1805,0.4330818920001432,1.4177758480090976,1.6521865741687216,2
1806,0.4239955178325562,1.4508633406153155,1.6453138663211186,2
1807,0.4147803354165802,1.4835924611655351,1.6380359269156561,2
1808,0.4054386177642309,1.5159551350306308,1.6303545531118646,2
1809,0.395972671596252,1.5479433749734668,1.6222716395718524,2
1810,0.38638483205508256,1.5795492894652232,1.6137891829622877,2
1811,0.3766774639431492,1.6107650805231275,1.6049092731736616,2
1812,0.36685296211147683,1.6415830468377521,1.5956341026457266,2
1813,0.3569137524541258,1.671995582323267,1.5859659602455043,2
1814,0.3468622858413789,1.7019951848520976,1.5759072300454604,2
1815,0.3367010428154737,1.731574451742714,1.565460395394761,2
1816,0.3264325302338115,1.7607260857200266,1.5546280329584727,2
1817,0.3160592820218922,1.7894428925247978,1.5434128162613565,2
1818,0.30558385703041385,1.8177177883865692,1.531817511397288,2
1819,0.29500884102262565,1.8455437952987759,1.5198449802097271,2
1820,0.28433684242066454,1.872914048754538,1.5074981765878457,2
1821,0.2735704940634246,1.8998217954986485,1.4947801459021646,2
1822,0.262712452499094,1.9262603964758807,1.4816940277772221,2
1823,0.2517653981319379,1.952223326790825,1.46824304939274,2
1824,0.24073203103569157,1.9777041820319943,1.4544305326483238,2
1825,0.22961507245508797,2.002696675628871,1.440259881061434,2
1826,0.21841726700195144,2.0271946399473086,1.4257345943374575,2
1827,0.2071413767025368,2.051192030905653,1.4108582555142772,2
1828,0.19579018413171723,2.074682926861936,1.395634534461996,2
1829,0.18436648887004448,2.097661533741406,1.3800671870448986,2
1830,0.1728731113324552,2.120122179638212,1.3641600567361951,2
1831,0.16131288643493238,2.142059323398827,1.3479170657293347,2
1832,0.1496886671403193,2.1634675521396325,1.3313422236606016,2
1833,0.13800332073068078,2.184341584340537,1.3144396188149832,2
1834,0.12625973032375326,2.2046762699983136,1.2972134225385688,2
1835,0.11446079324696028,2.2244665917789157,1.2796678832388921,2
1836,0.10260942157462019,2.2437076659532775,1.261807333369161,2
1837,0.0907085388822936,2.262394745591069,1.243636176452783,2
1838,0.07876108244042056,2.2805232187856683,1.2251588973896776,2
1839,0.06676999861697747,2.2980886145432367,1.2063800555735893,2
1840,0.05473824713291799,2.3150865976070105,1.1873042836218026,2
1841,0.04266879679428875,2.331512973378746,1.1679362887829259,2
1842,0.030564624522368695,2.347363690741683,1.1482808495346633,2
1843,0.01842871776232112,2.3626348377068305,1.1283428162990319,2
1844,0.0062640703609384936,2.3773226461674897,1.1081271067642864,2
1845,-0.0059263158076731815,2.3914234920684634,1.0876387097425055,2
1846,-0.01813943325386704,2.4049338967749,1.0668826813751606,2
1847,-0.03037226884379658,2.4178505269544193,1.0458641412738243,2
1848,-0.042621803668378234,2.430170195094641,1.0245882779628381,2
1849,-0.05488501635464647,2.4418898619806906,1.003060336386814,2
1850,-0.06715887957441027,2.453006634876064,0.9812856339207618,2
1851,-0.07944036634603478,2.4635177723193467,0.9592695386086463,2
1852,-0.09172644590196048,2.473420680067093,0.9370174850499621,2
1853,-0.10401408639802856,2.482712914642252,0.9145349626606197,2
1854,-0.11630025675363716,2.4913921834771195,0.8918275179137297,2
1855,-0.1285819248245042,2.4994563447845173,0.868900755394536,2
1856,-0.14085606076897159,2.5069034098225655,0.8457603325403135,2
1857,-0.15311963672954618,2.513731540717877,0.822411954717982,2
1858,-0.1653696256656971,2.5199390518989553,0.7988613868275249,2
1859,-0.1776030055628803,2.525524412813956,0.7751144380994237,2
1860,-0.1898167582932642,2.53048624498841,0.7511769682738837,2
1861,-0.20200786969672144,2.534823323759151,0.7270548821438129,2
1862,-0.21417333267405383,2.538534579869114,0.7027541334855183,2
1863,-0.22631014421749818,2.5416190964546375,0.6782807164621889,2
1864,-0.23841531120823956,2.544076113526694,0.6536406714515527,2
1865,-0.2504858460240775,2.545905024269017,0.6288400752598929,2
1866,-0.2625187708268069,2.547105377859801,0.6038850496673144,2
1867,-0.2745111171272275,2.5476768787062083,0.5787817497255066,2
1868,-0.2864599237154744,2.547619382957388,0.5535363723851842,2
1869,-0.2983622454796139,2.546932908494685,0.5281551436365011,2
1870,-0.31021514405089806,2.545617622516551,0.5026443263498106,2
1871,-0.3220156947070585,2.5436738496937825,0.4770102160186979,2
1872,-0.33376098668191384,2.541102070590568,0.45125913712086496,2
1873,-0.34544812165766087,2.5379029189521947,0.42539744233726845,2
1874,-0.3570742152824399,2.534077184001576,0.39943151514303926,2
1875,-0.3686364006280454,2.5296258108652627,0.3733677592675127,2
1876,-0.38013182307893484,2.52454989587035,0.3472126075157813,2
1877,-0.39155764822129907,2.518850693963986,0.32097251144037986,2
1878,-0.4029110553635346,2.51252960926005,0.29465394797205474,2
1879,-0.414189243493335,2.505588201905193,0.2682634091470128,2
1880,-0.42538943004787133,2.498028184681527,0.2418074071867151,2
1881,-0.43650885126658073,2.489851422524936,0.21529246873723196,2
1882,-0.44754476398914955,2.481059933668539,0.18872513715988737,2
1883,-0.4584944458376865,2.471655887248614,0.16211196498191255,2
1884,-0.4693551941581422,2.4616416032462425,0.13545952293107863,2
1885,-0.4801243304462794,2.4510195537448896,0.10877438241406918,2
1886,-0.49079919537403166,2.4397923566890896,0.08206313203072746,2
1887,-0.5013771572453256,2.4279627847379723,0.05533235844267388,2
1888,-0.5118556050530092,2.4155337560620502,0.028588660054697672,2
1889,-0.5222319533621845,2.402508336597656,0.0018386340250989752,2
1890,-0.5325036424666463,2.388889740868306,-0.024911119574500734,2
1891,-0.5426681380517664,2.3746813292662194,-0.05165400140398905,2
1892,-0.5527229320644994,2.3598866078933693,-0.07838341064489233,2
1893,-0.5626655419336004,2.3445092244128802,-0.10509275311459201,2
1894,-0.5724935172253329,2.328552976165319,-0.13177543960483562,2
1895,-0.5822044320073257,2.3120217994664465,-0.15842488690371725,2
1896,-0.5917958890976872,2.2949197713518568,-0.1850345171862136,2
1897,-0.601265523489692,2.277251113407855,-0.21159776809275924,2
1898,-0.6106109980585932,2.2590201845724796,-0.23810808267483866,2
1899,-0.6198300069487506,2.240231482893735,-0.2645589219193631,2
1900,-0.6289202755685289,2.2208896442573516,-0.29094375895782437,2
1901,-0.6378795609823908,2.2009994407958895,-0.31725608376909226,2
1902,-0.6467056529950214,2.180565780611107,-0.3434894036733938,2
1903,-0.6553963725496277,2.1595937038472828,-0.369637246386351,2
1904,-0.6639495768667858,2.1380883870071923,-0.3956931602884615,2
1905,-0.6723631549566353,2.116055135538595,-0.4216507156089864,2
1906,-0.6806350310931523,2.093499385506594,-0.4475035088256278,2
1907,-0.6887631643403674,2.0704267028236516,-0.4732451615515456,2
1908,-0.696745549097561,2.0468427799932907,-0.4988693213311308,2
1909,-0.7045802150063555,2.02275343499438,-0.5243696661014401,2
1910,-0.71226523102833,1.998164613912528,-0.5497399041415313,2
1911,-0.719798699517611,1.973082381882859,-0.5749737758915511,2
1912,-0.727178761352828,1.9475129271775455,-0.6000650550685257,2
1913,-0.7344035959499513,1.9214625592298233,-0.6250075505233743,2
1914,-0.7414714214108329,1.8949377065343713,-0.6497951078155646,2
1915,-0.7483804930589721,1.8679449120468197,-0.6744216124832474,2
1916,-0.7551291071513382,1.8404908380854574,-0.6988809863795137,2
1917,-0.7617155974478917,1.8125822561199667,-0.7231671958136222,2
1918,-0.7681383393753458,1.7842260537013481,-0.7472742482118393,2
1919,-0.7743957477720812,1.755429225889131,-0.7711961956345176,2
1920,-0.7804862795313959,1.7261988798429242,-0.7949271349433404,2
1921,-0.7864084312940475,1.6965422260782037,-0.8184612119596429,2
1922,-0.7921607421521573,1.6664665826223348,-0.8417926195849997,2
1923,-0.797741792995312,1.635979370728046,-0.8649156008819212,2
1924,-0.8031502060150105,1.6050881113809519,-0.8878244510435911,2
1925,-0.8083846473631087,1.573800427292018,-0.9105135172154106,2
1926,-0.8134438251924165,1.5421240381925299,-0.9329772010217536,2
1927,-0.8183264908707277,1.5100667586532341,-0.9552099605334036,2
1928,-0.8230314414584531,1.477636500969962,-0.9772063092857959,2
1929,-0.8275575142139414,1.4448412642750639,-0.9989608219507135,2
1930,-0.8319035924046111,1.4116891409244023,-1.0204681279528276,2
1931,-0.8360686055889662,1.378188312255774,-1.041722924032067,2
1932,-0.8400515240997927,1.344347041937362,-1.0627199627981634,2
1933,-0.8438513663266406,1.3101736810332822,-1.0834540660942145,2
1934,-0.8474671935558871,1.2756766602925356,-1.103920115826481,2
1935,-0.8508981228914165,1.240864500207849,-1.1241130802766524,2
1936,-0.8541432836004845,1.2057457670118674,-1.1440279277832437,2
1937,-0.8572018989413894,1.1703291485281666,-1.1636597931273724,2
1938,-0.8600732055392805,1.134623375332773,-1.1830038158103782,2
1939,-0.8627564955308377,1.0986372568287353,-1.2020552250931384,2
1940,-0.8652511057914625,1.0623796722406553,-1.2208093165157465,2
1941,-0.8675564230937408,1.0258595690895929,-1.239261467245817,2
1942,-0.8696718771222248,0.9890859567473029,-1.2574071209701572,2
1943,-0.8715969457225943,0.9520679087707532,-1.2752418026134726,2
1944,-0.8733311540661858,0.9148145582491396,-1.2927611108222306,2
1945,-0.8748740749603029,0.8773350981160832,-1.3099607234890034,2
1946,-0.8762253276459233,0.8396387758190506,-1.3268363970408974,2
1947,-0.8773845775788279,0.8017348909945047,-1.343383966211416,2
1948,-0.8783515393974661,0.7636327967301171,-1.3595993488824836,2
1949,-0.8791259749700664,0.7253418946946545,-1.3754785439870765,2
1950,-0.8797076932075378,0.6868716321641563,-1.391017635018995,2
1951,-0.8800965498099488,0.6482315004693349,-1.4062127869111225,2
1952,-0.8802924492124278,0.6094310338783671,-1.4210602499279636,2
1953,-0.8802953432513014,0.5704798061237074,-1.4355563613279307,2
1954,-0.8801052306471846,0.5313874273403606,-1.449697543774062,2
1955,-0.8797221594235535,0.4921635437858768,-1.463480309839451,2
1956,-0.8791462230317469,0.45281783260185293,-1.4769012568162552,2
1957,-0.8783775642331993,0.41336000225896774,-1.4899570748399644,2
1958,-0.8774163721857403,0.37379978795657987,-1.5026445407659732,2
1959,-0.8762628834992975,0.3341469496600044,-1.5149605253605036,2
1960,-0.8749173840184922,0.29441127302107173,-1.526901989840166,2
1961,-0.8733802058136436,0.25460256229148764,-1.5384659877204792,2
1962,-0.8716517271369137,0.21473063781914373,-1.5496496663087072,2
1963,-0.8697323749318705,0.17480533867418196,-1.5604502646344165,2
1964,-0.8676226232998574,0.13483651587246862,-1.5708651198993402,2
1965,-0.8653229917567088,0.09483403063772303,-1.5808916604575138,2
1966,-0.8628340484558815,0.05480775335770965,-1.5905274141003751,2
1967,-0.8601564069020676,0.014767559093888261,-1.5997700021610202,2
1968,-0.8572907283122265,-0.025276671977773616,-1.6086171436635401,2
1969,-0.8542377198201109,-0.06531505921672676,-1.617066657599768,2
1970,-0.8509981335525285,-0.10533772537642501,-1.6251164564542238,2
1971,-0.8475727703847232,-0.14533479401599456,-1.6327645575814858,2
1972,-0.84396247407754,-0.18529639760341776,-1.6400090713358755,2
1973,-0.8401681377166527,-0.22521267332278214,-1.6468482117095378,2
1974,-0.8361906945662811,-0.2650737761246618,-1.6532802891197949,2
1975,-0.8320311276345903,-0.3048698693070107,-1.6593037185382746,2
1976,-0.8276904633547032,-0.3445911331340184,-1.6649170137850768,2
1977,-0.8231697722935624,-0.3842277678328448,-1.6701187889046352,2
1978,-0.8184701692765352,-0.4237699939400636,-1.6749077606221225,2
1979,-0.8135928152438446,-0.46320805373390045,-1.6792827477521908,2
1980,-0.8085389119986882,-0.5025322183855745,-1.6832426703862278,2
1981,-0.8033097076093186,-0.5417327839149053,-1.686786552131126,2
1982,-0.7979064926066777,-0.5808000772685776,-1.689913517174059,2
