ed1,ed2,ed3,target
-11.774979,7.317282,7.2816463,4
-11.731457,7.2117643,7.321486,4
-11.684027,7.1084414,7.3637824,4
-11.634241,7.0049186,7.4062366,4
-11.58212,6.901217,7.4488378,4
-11.527675,6.7973666,7.4915805,4
-11.470909,6.6933923,7.53445,4
-11.411852,6.589318,7.577436,4
-11.351027,6.4858246,7.620795,4
-11.288916,6.383523,7.6647515,4
-11.224533,6.281175,7.708784,4
-11.157896,6.1788073,7.752879,4
-11.0890045,6.076478,7.797039,4
-11.017379,5.975115,7.8404202,4
-10.943349,5.8726034,7.879295,4
-10.866312,5.7687936,7.916503,4
-10.783971,5.6599584,7.9474263,4
-10.699444,5.5513344,7.9783487,4
-10.612759,5.4429035,8.009244,4
-10.523953,5.33454,8.040023,4
-10.433054,5.226273,8.070676,4
-10.340082,5.1181273,8.101196,4
-10.245061,5.01013,8.131577,4
-10.148009,4.9023094,8.161808,4
-10.054579,4.7994986,8.192886,4
-9.959597,4.698514,8.224122,4
-9.862617,4.5976725,8.255166,4
-9.763669,4.496997,8.286006,4
-9.66267,4.396152,8.316884,4
-9.5585165,4.2910156,8.3505335,4
-9.452455,4.186098,8.383976,4
-9.357955,4.089376,8.415884,4
-9.304819,4.016609,8.44253,4
-9.258002,3.951416,8.469022,4
-9.214263,3.8910203,8.495192,4
-9.1736355,3.8355036,8.520985,4
-9.140159,3.787431,8.550981,4
-9.113742,3.7467194,8.582774,4
-9.0909605,3.712563,8.613465,4
-9.071004,3.6911583,8.644679,4
-9.054161,3.6759675,8.674774,4
-9.038004,3.6660767,8.700444,4
-9.020065,3.659447,8.72046,4
-9.003195,3.656923,8.739089,4
-8.987246,3.6586995,8.756429,4
-8.972857,3.666588,8.772539,4
-8.960009,3.6790612,8.7871065,4
-8.947634,3.6948247,8.800367,4
-8.935121,3.7131133,8.81247,4
-8.909195,3.730925,8.812297,4
-8.880194,3.7500582,8.806509,4
-8.851032,3.7716165,8.799481,4
-8.821212,3.7948449,8.791542,4
-8.790677,3.8196468,8.782739,4
-8.759589,3.846258,8.772971,4
-8.727831,3.874488,8.762325,4
-8.695027,3.9037569,8.751053,4
-8.660972,3.933751,8.739294,4
-8.625726,3.9645913,8.727015,4
-8.589116,3.996713,8.714286,4
-8.550908,4.0300813,8.701319,4
-8.511088,4.063791,8.688117,4
-8.468984,4.098757,8.674513,4
-8.419814,4.1390553,8.655634,4
-8.365397,4.183124,8.632658,4
-8.312591,4.2299123,8.612272,4
-8.257951,4.276268,8.591892,4
-8.201522,4.322266,8.5715,4
-8.14334,4.368148,8.551399,4
-8.0833435,4.413792,8.531669,4
-8.0215845,4.458657,8.511993,4
-7.9591684,4.501642,8.49258,4
-7.8967004,4.5448356,8.4733305,4
-7.833436,4.5879083,8.454198,4
-7.768216,4.630336,8.4351225,4
-7.701045,4.6720996,8.41612,4
-7.631972,4.7132607,8.39717,4
-7.5614905,4.754855,8.378585,4
-7.4948754,4.8084393,8.364083,4
-7.431194,4.863075,8.347879,4
-7.36893,4.9183965,8.330753,4
-7.3050327,4.9736676,8.314294,4
-7.2403016,5.0279408,8.298317,4
-7.174658,5.0814867,8.282857,4
-7.107176,5.1364994,8.268139,4
-7.037977,5.1921477,8.254006,4
-6.967205,5.247706,8.240044,4
-6.894891,5.303183,8.226252,4
-6.8210645,5.358585,8.212617,4
-6.745779,5.413937,8.199127,4
-6.6691184,5.4696555,8.186319,4
-6.591092,5.525455,8.173753,4
-6.511732,5.5812798,8.161344,4
-6.431081,5.637148,8.149078,4
-6.3497753,5.6938243,8.137237,4
-6.2680044,5.7515063,8.125876,4
-6.185091,5.809299,8.114623,4
-6.101073,5.8672123,8.103468,4
-6.0159955,5.925256,8.0924,4
-5.9298973,5.98344,8.081404,4
-5.8428197,6.041773,8.070474,4
-5.754796,6.100255,8.0596,4
-5.6658645,6.158892,8.048774,4
-5.576068,6.2176914,8.037985,4
-5.4854445,6.2766576,8.027225,4
-5.3940253,6.3357906,8.016487,4
-5.3151326,6.393371,8.000986,4
-5.2463846,6.449711,7.981587,4
-5.1749234,6.502711,7.959008,4
-5.1020117,6.554328,7.935012,4
-5.0286193,6.606065,7.9109526,4
-4.9574566,6.6573977,7.8855777,4
-4.895144,6.7070384,7.8558145,4
-4.8325443,6.7567663,7.825937,4
-4.7696757,6.806575,7.7959476,4
-4.7065554,6.856457,7.7658563,4
-4.643203,6.9064045,7.735665,4
-4.5796328,6.9564085,7.7053833,4
-4.5158668,7.00646,7.6750164,4
-4.451918,7.056549,7.6445684,4
-4.3878045,7.1066637,7.614049,4
-4.323208,7.1563597,7.584035,4
-4.257727,7.205015,7.5556626,4
-4.1936464,7.255414,7.5284715,4
-3.6385016,8.137428,7.42541,5
-3.2980897,9.65171,7.7647133,5
-2.9277802,10.574052,7.689069,5
-2.668046,10.967188,7.500815,5
-2.781594,11.109024,7.518719,5
-3.2582781,10.833158,7.6845174,5
-3.5450354,10.068577,7.597606,5
-3.6501129,9.481451,7.4481487,5
-3.67997,9.496327,7.4338455,5
-3.6356752,10.190948,7.55279,5
-3.442093,11.062165,7.6059537,5
-3.1892216,11.522877,7.4688883,5
-3.1479192,11.713562,7.3910375,5
-3.3699307,11.7614975,7.4716983,5
-3.6908162,11.492072,7.5162673,5
-3.9496596,11.035757,7.492607,5
-4.019427,10.724568,7.399921,5
-4.049953,10.93394,7.415852,5
-3.98283,11.49113,7.4523973,5
-3.8168545,11.925795,7.403337,5
-3.7129593,12.18264,7.307694,5
-3.771376,12.287111,7.2845073,5
-3.9786854,12.261248,7.3325453,5
-4.2235126,12.061207,7.3498793,5
-4.3770647,11.769381,7.31392,5
-4.455146,11.694505,7.285202,5
-4.4581246,11.903846,7.274056,5
-4.4104967,12.283388,7.2599344,5
-4.3243876,12.526738,7.1688247,5
-4.324791,12.655756,7.108033,5
-4.4252625,12.70396,7.0929623,5
-4.5862036,12.6682825,7.1203485,5
-4.752366,12.5036545,7.132223,5
-4.8547444,12.339933,7.095892,5
-4.9179444,12.354531,7.0666666,5
-4.9451804,12.543703,7.044908,5
-4.9240365,12.759484,6.9864464,5
-4.9122367,12.898272,6.9075155,5
-4.9588137,12.971803,6.8719416,5
-5.0666485,12.983178,6.8617854,5
-5.1960473,12.900839,6.8525906,5
-5.3310995,12.793091,6.848429,5
-5.428989,12.736301,6.827448,5
-5.4792295,12.769922,6.7858615,5
-5.4934397,12.880983,6.728246,5
-5.5029263,13.01075,6.678041,5
-5.53905,13.109071,6.654321,5
-5.6096106,13.144063,6.630174,5
-5.710078,13.112416,6.6005807,5
-5.8202324,13.04146,6.570539,5
-5.9233813,12.975863,6.5511527,5
-6.012699,12.955718,6.5236993,5
-6.0775986,12.993298,6.4800005,5
-6.1136246,13.071791,6.452164,5
-6.1541243,13.152487,6.426555,5
-6.2221627,13.201769,6.3936844,5
-6.3318887,13.206245,6.353,5
-6.4712925,13.16732,6.302488,5
-6.6202273,13.115361,6.2509284,5
-6.7600217,13.090243,6.2115374,5
-6.862672,13.089902,6.173235,5
-6.929101,13.117299,6.136227,5
-6.9803605,13.158815,6.101119,5
-7.039812,13.197032,6.066421,5
-7.1256337,13.216168,6.0309234,5
-7.241715,13.210247,5.9938927,5
-7.376677,13.185343,5.955398,5
-7.51094,13.155441,5.9162207,5
-7.626502,13.135531,5.877664,5
-7.715737,13.133793,5.84063,5
-7.783984,13.147436,5.8044577,5
-7.84491,13.16346,5.766939,5
-7.9133396,13.173006,5.7301583,5
-8.0029335,13.170592,5.6955276,5
-8.112996,13.153743,5.6612024,5
-8.23251,13.127684,5.62755,5
-8.348186,13.1038685,5.6069107,5
-8.447652,13.084828,5.584867,5
-8.525131,13.074356,5.5619893,5
-8.589092,13.071608,5.537309,5
-8.652735,13.069138,5.513468,5
-8.726063,13.060872,5.4918666,5
-8.813787,13.042794,5.4731684,5
-8.913174,13.014951,5.4568667,5
-9.028053,12.969274,5.44989,5
-9.158327,12.921439,5.457889,5
-9.268291,12.889172,5.4696536,5
-9.360499,12.869188,5.4794936,5
-9.444248,12.855535,5.4870734,5
-9.529543,12.839505,5.4959292,5
-9.623873,12.813686,5.5090504,5
-9.729254,12.775245,5.527223,5
-9.841554,12.727079,5.5487757,5
-9.955302,12.676096,5.573554,5
-10.060231,12.63581,5.5955853,5
-10.152402,12.6060095,5.61253,5
-10.234435,12.583219,5.625394,5
-10.312237,12.562593,5.637041,5
-10.393926,12.539762,5.651975,5
-10.484998,12.511761,5.673316,5
-10.583339,12.47554,5.699237,5
-10.684765,12.433859,5.7276278,5
-10.78319,12.39131,5.7554183,5
-10.873814,12.351837,5.780174,5
-10.954846,12.317211,5.800911,5
-11.0249,12.288352,5.8161993,5
-11.091205,12.261088,5.831228,5
-11.16059,12.229594,5.8489785,5
-11.235597,12.191654,5.870882,5
-11.314126,12.148295,5.8964996,5
-11.390434,12.103554,5.9208107,5
-11.460096,12.060747,5.941196,5
-11.517371,12.030408,5.9586353,5
-11.56888,12.001621,5.974189,5
-11.616504,11.973366,5.988773,5
-11.662983,11.943823,6.0037146,5
-11.710496,11.911401,6.020071,5
-11.759676,11.875403,6.0381427,5
-11.80939,11.83637,6.057384,5
-11.85747,11.795659,6.076748,5
-11.901795,11.75475,6.0952163,5
-11.941341,11.714525,6.1123,5
-11.976538,11.6749115,6.1282115,5
-12.008961,11.634969,6.143715,5
-12.040432,11.593457,6.1596923,5
-12.072164,11.549438,6.176728,5
-12.104168,11.5027275,6.194827,5
-12.135401,11.4539,6.213482,5
-12.164296,11.403978,6.231939,5
-12.189605,11.353889,6.2495904,5
-12.21093,11.304038,6.2662535,5
-12.228859,11.2541685,6.2822146,5
-12.24459,11.203544,6.2980466,5
-12.259289,11.151337,6.314316,5
-12.272619,11.094444,6.330432,5
-12.281382,11.024435,6.3434825,5
-12.288457,10.952626,6.3565927,5
-12.2929535,10.880132,6.3693943,5
-12.294265,10.80779,6.3816395,5
-12.296096,10.734243,6.3967004,5
-12.298577,10.659344,6.414846,5
-12.299993,10.582598,6.4345536,5
-12.301363,10.503589,6.456467,5
-12.30168,10.422359,6.478889,5
-12.300653,10.339198,6.501656,5
-12.297687,10.254781,6.524433,5
-12.29234,10.169484,6.5469584,5
-12.29017,10.068759,6.571887,5
-12.285156,9.9682255,6.5963078,5
-12.283722,9.866169,6.6182227,5
-12.283476,9.761977,6.6405725,5
-12.284008,9.654868,6.6652775,5
-12.28353,9.545323,6.6905565,5
-12.281456,9.434119,6.7161183,5
-12.277193,9.322133,6.741617,5
-12.270451,9.209947,6.7668176,5
-12.260855,9.097845,6.7919273,5
-12.2484455,8.9856825,6.817141,5
-12.23383,8.8730135,6.8422785,5
-12.21731,8.759351,6.867537,5
-12.199035,8.644424,6.8930216,5
-12.178971,8.528288,6.918694,5
-12.156913,8.411296,6.944409,5
-12.13261,8.293899,6.969979,5
-12.110039,8.176435,7.000346,5
-12.088367,8.062716,7.033554,5
-12.063656,7.9483895,7.0659094,5
-12.043003,7.8390064,7.094877,5
-12.017903,7.7318664,7.1230965,5
-11.989795,7.6243415,7.153062,5
-11.952415,7.5179753,7.1923385,5
-11.912724,7.411207,7.2318025,5
-11.869589,7.3053737,7.2714667,5
-11.8228855,7.2007365,7.311271,5
-11.773353,7.096991,7.352361,5
-11.721155,6.993912,7.3946533,5
-11.666716,6.8905926,7.43714,5
-11.610142,6.7868943,7.47988,5
-11.551452,6.682801,7.5228806,5
-11.4906,6.5784297,7.566074,5
-11.428858,6.4756923,7.6100597,5
-11.364933,6.3732233,7.654125,5
-11.29864,6.2709217,7.69815,5
-11.229892,6.169179,7.742248,5
-11.158747,6.0680013,7.7864995,5
-11.085465,5.9668064,7.830847,5
-11.009704,5.864831,7.870532,5
-10.931549,5.761994,7.90898,5
-10.847652,5.653163,7.940116,5
-10.761611,5.5443926,7.9711375,5
-10.673396,5.4358115,8.002005,5
-10.583031,5.3274736,8.032712,5
-10.490556,5.219344,8.063261,5
-10.396047,5.1113443,8.09368,5
-10.2995615,5.0033946,8.123989,5
-10.201365,4.896656,8.154425,5
-10.107117,4.795301,8.185842,5
-10.010894,4.6940346,8.21708,5
-9.912673,4.592967,8.248111,5
-9.812457,4.4921756,8.278913,5
-9.710264,4.3916826,8.309473,5
-9.604996,4.2872143,8.34262,5
-9.497685,4.182307,8.375991,5
-9.393,4.0795836,8.408487,5
-9.325298,3.9946792,8.434796,5
-9.255885,3.910035,8.460887,5
-9.184728,3.825725,8.486735,5
-9.113559,3.7425647,8.51908,5
-9.043845,3.6586628,8.559551,5
-8.975244,3.5740154,8.604683,5
-8.90269,3.4924188,8.650028,5
-8.828382,3.411431,8.695227,5
-8.752466,3.3309104,8.740254,5
-8.674967,3.2508814,8.785107,5
-8.595342,3.1700323,8.829695,5
-8.513988,3.08945,8.874049,5
-8.43104,3.0095348,8.918172,5
-8.346407,2.9316716,8.9623785,5
-8.257355,2.852722,9.011831,5
-8.148537,2.7615716,9.09585,5
-8.03834,2.6710997,9.179439,5
-7.92654,2.5820763,9.262767,5
-7.8133154,2.4940557,9.345693,5
-7.698769,2.4068499,9.42813,5
-7.5829115,2.3205104,9.510049,5
-7.4657655,2.2350829,9.591418,5
-7.3429723,2.145243,9.672596,5
-7.2267017,2.0504417,9.752892,5
-7.111409,1.9554836,9.8325,5
-6.9949856,1.8614371,9.911508,5
-6.8774614,1.7683152,9.989899,5
-6.803615,1.6736323,10.05444,5
-6.7311034,1.5807129,10.1184025,5
-6.6598725,1.4936277,10.183145,5
-6.5952525,1.4240767,10.252375,5
-6.5298133,1.355727,10.320854,5
-6.463576,1.2887236,10.388608,5
-6.394574,1.2268083,10.455498,5
-6.32295,1.1673343,10.522753,5
-6.2479467,1.103075,10.589625,5
-6.1722255,1.0400258,10.655651,5
-6.095796,0.9782147,10.720813,5
-6.0186763,0.91766596,10.785083,5
-5.940882,0.85839677,10.848442,5
-5.862434,0.80041945,10.910882,5
-5.7840257,0.7443051,10.972853,5
-5.704818,0.6870431,11.031474,5
-5.634257,0.64054555,11.081678,5
-5.5655675,0.59661347,11.129897,5
-5.5039306,0.55248594,11.173883,5
-5.442113,0.50990295,11.216845,5
-5.379729,0.46847993,11.258726,5
-5.3172536,0.42869896,11.29969,5
-5.256061,0.39190984,11.340221,5
-5.194315,0.35626835,11.379639,5
-5.1320376,0.32178032,11.4179325,5
-5.072628,0.2934449,11.456058,5
-5.014426,0.26879424,11.493528,5
-4.955678,0.2452493,11.529832,5
-4.8963995,0.22281978,11.564955,5
-4.836598,0.2015124,11.598881,5
-4.776291,0.18133199,11.631609,5
-4.7154984,0.1622799,11.663134,5
-4.654235,0.14435932,11.693449,5
-4.592521,0.12756956,11.72255,5
-4.530367,0.11191826,11.750428,5
-4.467792,0.09740688,11.777078,5
-4.404805,0.08404437,11.802489,5
-4.34142,0.07183693,11.82665,5
-4.2776523,0.0607865,11.849555,5
-4.2135196,0.050896533,11.871202,5
-4.149037,0.042166457,11.891584,5
-4.0842233,0.034596507,11.910703,5
-4.0127053,0.038006317,11.928155,5
-3.9397793,0.047585964,11.945028,5
-3.866534,0.058468882,11.960633,5
-3.7929857,0.07065327,11.974977,5
-3.7221777,0.09371018,11.993412,5
-3.6472015,0.13438693,12.0166645,5
-3.5709126,0.18360466,12.041061,5
-3.455883,0.25704774,12.062626,5
-3.3298972,0.33675587,12.075399,5
-3.2073095,0.42253074,12.091935,5
-3.0853183,0.50979495,12.107874,5
-2.9631705,0.6029896,12.122675,5
-2.8392675,0.70234984,12.135001,5
-2.7155118,0.80252177,12.146028,5
-2.5980659,0.90587425,12.153967,5
-2.4847648,1.0115235,12.159453,5
-2.3715653,1.1178463,12.163676,5
-2.2584937,1.2248169,12.166636,5
-2.1455796,1.3324096,12.168326,5
-2.0328503,1.440596,12.168755,5
-1.9203308,1.5493546,12.167916,5
-1.8081161,1.658802,12.165905,5
-1.6964124,1.7689922,12.162725,5
-1.5857824,1.8779182,12.156616,5
-1.4754579,1.9873021,12.14924,5
-1.365777,2.0975497,12.1421385,5
-1.2565063,2.2082253,12.135388,5
-1.147633,2.3192897,12.127386,5
-1.0391861,2.4307172,12.118132,5
-0.9335155,2.5452058,12.11053,5
-0.82893866,2.660728,12.102449,5
-0.72486424,2.7765305,12.093126,5
-0.62453824,2.891953,12.082543,5
-0.53146005,3.0062876,12.0707035,5
-0.43883413,3.1208396,12.057622,5
-0.34668314,3.235581,12.04331,5
-0.25513434,3.350605,12.027816,5
-0.16432554,3.466013,12.011197,5
-0.074024215,3.5814896,11.993344,5
0.011617288,3.6961467,11.971021,5
0.09721332,3.8105116,11.946428,5
0.183137,3.924404,11.919049,5
0.26842973,4.038248,11.890449,5
0.35306957,4.152015,11.860625,5
0.43703485,4.2656775,11.829588,5
0.5219551,4.380243,11.795636,5
0.6082983,4.4959908,11.758278,5
0.6939161,4.6120334,11.719896,5
0.77877957,4.7280703,11.680412,5
0.86286306,4.843892,11.639769,5
0.94614816,4.959471,11.597984,5
1.0286117,5.074775,11.55506,5
1.1102331,5.189777,11.511011,5
1.1904899,5.305295,11.466832,5
1.2679727,5.423639,11.425231,5
1.3445433,5.5416136,11.3825655,5
1.4201843,5.659193,11.338836,5
1.4948144,5.776418,11.294088,5
1.5426844,5.8683457,11.266138,5
1.5701454,5.941191,11.250978,5
1.594857,6.014113,11.237434,5
1.6186997,6.086699,11.222766,5
1.6416652,6.158932,11.206976,5
1.6637496,6.2307963,11.190071,5
1.6849469,6.30227,11.172054,5
1.7052518,6.3733387,11.152929,5
1.7246598,6.4439855,11.132699,5
1.7425547,6.514614,11.11234,5
1.7593246,6.584933,11.091231,5
1.7748542,6.653814,11.069068,5
1.7859458,6.712564,11.046463,5
1.7962168,6.770778,11.022675,5
1.8050199,6.831515,10.997347,5
1.8121911,6.8932786,10.971132,5
1.8184013,6.9545784,10.943844,5
1.8236095,7.01552,10.915583,5
1.8276919,7.0764394,10.886603,5
1.8308035,7.13687,10.856589,5
1.8329444,7.196797,10.825548,5
1.8311628,7.2591577,10.795145,5
1.8240722,7.3265033,10.766654,5
1.81534,7.3941064,10.737219,5
1.805521,7.461281,10.706863,5
1.7946144,7.5280075,10.675595,5
1.7812027,7.596016,10.644144,5
1.7654504,7.6651325,10.612329,5
1.7486775,7.7347302,10.580377,5
1.7220138,7.8153143,10.547268,5
1.6835542,7.9082837,10.510962,5
1.6437837,8.001044,10.473805,5
1.602712,8.093567,10.435806,5
1.5606816,8.186401,10.396803,5
1.5194374,8.2824955,10.355921,5
1.4769225,8.3782835,10.314226,5
1.4331497,8.473748,10.2717285,5
1.3881279,8.568863,10.228437,5
1.3410717,8.663201,10.184361,5
1.2926161,8.757058,10.139515,5
1.2430524,8.850547,10.093907,5
1.1836869,8.947048,10.045014,5
1.1210176,9.044003,9.994735,5
1.0576679,9.139162,9.943517,5
0.99317384,9.233721,9.891515,5
0.9274713,9.327854,9.838758,5
0.86057854,9.421541,9.785267,5
0.79238,9.514586,9.731137,5
0.72268957,9.606704,9.676525,5
0.6488513,9.692919,9.62652,5
0.57313323,9.777237,9.577181,5
0.49640763,9.86114,9.5271,5
0.41953725,9.945555,9.477699,5
0.34168023,10.029503,9.427557,5
0.26285693,10.112956,9.37668,5
0.18308547,10.195898,9.325082,5
0.10037392,10.2808075,9.273965,5
0.015287101,10.366992,9.223014,5
-0.0503384,10.449285,9.195413,5
-0.11056494,10.529974,9.174562,5
-0.17156824,10.610056,9.1531725,5
-0.23333257,10.6895075,9.13124,5
-0.2958422,10.768313,9.108778,5
-0.35574389,10.840277,9.083058,5
-0.4134595,10.906187,9.054445,5
-0.47192618,10.971483,9.025359,5
-0.5311296,11.036158,8.99581,5
-0.5913688,11.100033,8.965799,5
-0.65712124,11.162192,8.935326,5
-0.72460884,11.223447,8.9044,5
-0.79300094,11.283938,8.873042,5
-0.8622829,11.343654,8.841253,5
-0.9324345,11.4025755,8.809047,5
-1.003441,11.460692,8.776425,5
-1.0784438,11.518308,8.747462,5
-1.1545193,11.575112,8.718432,5
-1.2283282,11.630141,8.687148,5
-1.2983361,11.682918,8.652714,5
-1.3689995,11.734791,8.617817,5
-1.4403019,11.78575,8.582471,5
-1.5122257,11.835784,8.54668,5
-1.5851936,11.885179,8.51088,5
-1.6588328,11.93368,8.474736,5
-1.7377522,11.984261,8.4369335,5
-1.8506622,12.055526,8.390802,5
-1.9647428,12.1263,8.3450775,5
-2.0792694,12.196034,8.29899,5
-2.194212,12.264714,8.252555,5
-2.3095448,12.33232,8.205781,5
-2.425238,12.398839,8.158682,5
-2.5412643,12.4642515,8.111267,5
-2.6575916,12.528541,8.06355,5
-2.7588582,12.59092,8.021868,5
-2.85092,12.651216,7.984193,5
-2.9441273,12.707654,7.9431353,5
-3.0396538,12.764693,7.901922,5
-3.1359243,12.820371,7.8617625,5
-3.2323086,12.874823,7.8217607,5
-3.3286402,12.928104,7.7816095,5
-3.4248989,12.980201,7.741321,5
-3.515773,13.028559,7.7044215,5
-3.6058922,13.075402,7.6678033,5
-3.6958637,13.121022,7.6310544,5
-3.7856655,13.165402,7.594188,5
-3.8782055,13.20876,7.561531,5
-3.9709072,13.251081,7.529708,5
-4.063331,13.292129,7.497735,5
-4.1554565,13.3319,7.4656157,5
-4.2443924,13.363582,7.426651,5
-4.3330607,13.393294,7.386998,5
-4.4197764,13.419539,7.3484745,5
-4.5033197,13.442447,7.3103476,5
-4.580008,13.46087,7.271104,5
-4.6639113,13.475344,7.2299557,5
-4.748786,13.488076,7.1884327,5
-4.8332195,13.499569,7.1468935,5
-4.917456,13.509581,7.104999,5
-5.0026703,13.5174885,7.0634804,5
-5.087497,13.524223,7.0236216,5
-5.1708326,13.526971,6.9819927,5
-5.250821,13.520571,6.935348,5
-5.3302493,13.51291,6.888673,5
-5.409097,13.503994,6.84198,5
-5.4873476,13.493823,6.7952795,5
-5.564977,13.482399,6.7485847,5
-5.642514,13.470292,6.703365,5
-5.725027,13.464888,6.6659017,5
-5.807207,13.458488,6.6287827,5
-5.8884892,13.451893,6.593776,5
-5.9691315,13.445744,6.56133,5
-6.049077,13.438376,6.5289288,5
-6.128306,13.429796,6.4965816,5
-6.232248,13.420232,6.4508266,5
-6.346301,13.4095545,6.39939,5
-6.459414,13.397671,6.348118,5
-6.571559,13.384581,6.2970233,5
-6.6827097,13.370287,6.246123,5
-6.792835,13.354798,6.1954246,5
-6.9020534,13.338396,6.1451206,5
-7.0150814,13.330451,6.101138,5
-7.1270084,13.321326,6.0574007,5
-7.2378078,13.311026,6.0139184,5
-7.3474507,13.299553,5.970704,5
-7.4559126,13.286901,5.9277654,5
-7.5631623,13.2730875,5.8851166,5
-7.669177,13.258103,5.8427653,5
-7.77335,13.240813,5.799543,5
-7.8753977,13.223151,5.757639,5
-7.9758444,13.204349,5.717277,5
-8.074956,13.184318,5.677207,5
-8.172716,13.163074,5.637435,5
-8.269969,13.141709,5.6034775,5
-8.367419,13.120582,5.579068,5
-8.463475,13.098185,5.5550346,5
-8.557354,13.073458,5.5327573,5
-8.649244,13.046706,5.511865,5
-8.739667,13.0187,5.491373,5
-8.828781,12.989301,5.4713545,5
-8.916896,12.958225,5.4519567,5
-9.031449,12.918034,5.4524274,5
-9.153064,12.87868,5.4593167,5
-9.26934,12.83892,5.470995,5
-9.379743,12.798874,5.488077,5
-9.488506,12.757524,5.505262,5
-9.595131,12.714894,5.5230865,5
-9.700065,12.670983,5.5411196,5
-9.805555,12.627643,5.5621886,5
-9.9076605,12.591047,5.5822754,5
-10.008051,12.553187,5.6024733,5
-10.106701,12.514069,5.622777,5
-10.203587,12.473702,5.643179,5
-10.301812,12.435857,5.666435,5
-10.399577,12.398606,5.691017,5
-10.495236,12.361017,5.715753,5
-10.587853,12.322887,5.7396736,5
-10.677098,12.284403,5.7625427,5
-10.764434,12.244713,5.7854667,5
-10.849832,12.203823,5.8084383,5
-10.933278,12.161749,5.831451,5
-11.013247,12.120283,5.854489,5
-11.090697,12.078272,5.877553,5
-11.166165,12.0350685,5.9006433,5
-11.239136,11.991038,5.923229,5
-11.306731,11.948257,5.9424543,5
-11.365406,11.915348,5.9607873,5
-11.421742,11.881798,5.979068,5
-11.476074,11.847033,5.9973474,5
-11.528391,11.81105,6.0156217,5
-11.578677,11.773866,6.0338855,5
-11.62692,11.735487,6.0521336,5
-11.673112,11.695924,6.070364,5
-11.717236,11.655186,6.088569,5
-11.759285,11.613281,6.1067457,5
-11.799251,11.570222,6.12489,5
-11.837113,11.52602,6.1429963,5
-11.872876,11.480685,6.1610637,5
-11.906521,11.434224,6.1790824,5
-11.938045,11.386655,6.1970506,5
-11.967437,11.337991,6.214965,5
-11.994693,11.288234,6.232819,5
-12.019803,11.237405,6.25061,5
-12.042761,11.1855135,6.268332,5
-12.063565,11.132573,6.2859807,5
-12.08221,11.078597,6.303554,5
-12.095782,11.015312,6.3183117,5
-12.105381,10.945847,6.331279,5
-12.11277,10.875289,6.3441224,5
-12.117951,10.80365,6.3568406,5
-12.123847,10.7297535,6.3720813,5
-12.131653,10.652979,6.3912077,5
-12.138381,10.574377,6.4121327,5
-12.144013,10.494413,6.434564,5
-12.147532,10.413421,6.4569697,5
-12.148931,10.331413,6.4793434,5
-12.148209,10.248413,6.5016837,5
-12.145372,10.164446,6.52398,5
-12.141837,10.076028,6.5470085,5
-12.141083,9.974305,6.5724587,5
-12.138203,9.871665,6.597819,5
-12.13783,9.766506,6.624206,5
-12.141934,9.65882,6.649432,5
-12.14457,9.549488,6.6748743,5
-12.145013,9.439332,6.70029,5
-12.143257,9.32839,6.7256713,5
-12.13879,9.2167015,6.751604,5
-12.13208,9.1042795,6.777544,5
-12.1231575,8.991151,6.8034487,5
-12.11203,8.877339,6.829317,5
-12.098692,8.762876,6.8551383,5
-12.083154,8.647786,6.880907,5
-12.065413,8.532098,6.9066176,5
-12.045483,8.415848,6.932265,5
-12.024634,8.298653,6.9595017,5
-12.003464,8.180265,6.989133,5
-11.982662,8.064712,7.0212736,5
-11.960367,7.9502597,7.054549,5
-11.938596,7.8386216,7.0859838,5
-11.915589,7.7315617,7.1155653,5
-11.882814,7.6259375,7.154463,5
-11.847618,7.519987,7.193533,5
-11.810015,7.413739,7.232767,5
-11.77,7.307216,7.272153,5
-11.726321,7.2018323,7.3119106,5
-11.678888,7.098512,7.3542066,5
-11.629106,6.994988,7.3966627,5
-11.5769825,6.8912883,7.439264,5
-11.522538,6.787438,7.4820075,5
-11.465775,6.6834645,7.5248785,5
-11.406717,6.5793915,7.567865,5
-11.345971,6.475997,7.6112638,5
-11.283862,6.3736963,7.6552205,5
-11.219478,6.271349,7.6992536,5
-11.1528425,6.168982,7.743352,5
-11.083963,6.0666203,7.787502,5
-11.012315,5.965537,7.8314505,5
-10.938284,5.863027,7.870325,5
-10.861038,5.7588773,7.907117,5
-10.778697,5.650042,7.9380383,5
-10.694157,5.541529,7.969022,5
-10.607471,5.433099,7.9999194,5
-10.518666,5.324739,8.030699,5
-10.427768,5.2164736,8.061352,5
-10.334796,5.108329,8.091874,5
-10.239775,5.000332,8.122254,5
-10.142723,4.892511,8.152487,5
-10.049455,4.7904506,8.183717,5
-9.954475,4.689466,8.214953,5
-9.857497,4.5886245,8.2459955,5
-9.758548,4.487951,8.276838,5
-9.657576,4.3872085,8.307649,5
-9.553422,4.2820725,8.3413,5
-9.447363,4.177156,8.374743,5
-9.349682,4.0771513,8.4063835,5
-9.282953,3.9923508,8.432727,5
-9.214452,3.907868,8.458828,5
-9.144183,3.8237221,8.484686,5
-9.07465,3.7410805,8.520024,5
-9.00661,3.6571326,8.562016,5
-8.938085,3.5734353,8.6072855,5
-8.866336,3.4918694,8.652606,5
-8.792911,3.4108183,8.697763,5
-8.71782,3.330302,8.742736,5
-8.6410885,3.2503383,8.787518,5
-8.562144,3.1694567,8.832029,5
