,pc1,pc2,pc3,fault
879,494.7827010617074,-384.97571436185814,328.17340478655757,1
880,490.12994917560314,-378.75701811203004,324.25297390380763,1
881,485.3683688332713,-372.4372071802087,320.25338145788135,1
882,480.49913485222316,-366.0178408420812,316.1756142861714,1
883,475.52344864553436,-359.50050299899726,312.02067850127037,1
884,470.4425378988255,-352.88680169209556,307.789599293389,1
885,465.257656283555,-346.17836881636964,303.4834206168823,1
886,459.97008302162556,-339.37685946532736,299.1032049448339,1
887,454.5811227126625,-332.4839518372135,294.6500329676607,1
888,449.09210517439635,-325.5013467647064,290.12500359215585,1
889,443.5043845451795,-318.4307669580474,285.5292331434581,1
890,437.8193396425001,-311.2739570618883,280.8638556729161,1
891,432.03837307115333,-304.0326828663333,276.130022198626,1
892,426.16291132024537,-296.70873111900227,271.3289008349826,1
893,420.19440393478175,-289.3039088055561,266.4616760685945,1
894,414.1343236768162,-281.82004303089025,261.52954892262386,1
895,407.98416569846273,-274.25898029310093,256.53373624017917,1
896,401.74544744292126,-266.6225861074834,251.47547068647606,1
897,395.4197082714367,-258.91274473267237,246.3560003149094,1
898,389.0085089694861,-251.13135842578075,241.17658830811294,1
899,382.51343138381174,-243.28034714017085,235.93851257045068,1
900,375.93607811674076,-235.36164800181277,230.64306555965436,1
901,369.2780719641312,-227.3772147911592,225.29155379749423,1
902,362.5410557439764,-219.3290175783249,219.8852977317345,1
903,355.72669167155414,-211.2190421175724,214.42563123679213,1
904,348.83666111223636,-203.049289424889,208.91390144159442,1
905,341.8726641069142,-194.8217753117866,203.35146826500673,1
906,334.8364188397049,-186.53852969434868,197.73970413594824,1
907,327.72966148841664,-178.20159645884985,192.079993716564,1
908,320.5541454672554,-169.8130325082767,186.37373341483638,1
909,313.31164130046864,-161.3749077052471,180.62233119253645,1
910,306.0039358693608,-152.88930390470142,174.82720609162874,1
911,298.6328323735231,-144.358314966298,168.98978804103496,1
912,291.200149381178,-135.7840456052453,163.11151724758034,1
913,283.7077208900379,-127.1686115275433,157.19384413834734,1
914,276.1573954622413,-118.51413834001065,151.23822877006415,1
915,268.55103615338015,-109.82276156659094,145.24614067885213,1
916,260.89051958559094,-101.0966255057371,139.21905822713194,1
917,253.17773598781966,-92.33788335218574,133.15846859691504,1
918,245.41458828950908,-83.54869606780805,127.065867085769,1
919,237.60299196203738,-74.73123232843969,120.94275695775875,1
920,229.74487441516465,-65.88766767869203,114.79064903113816,1
921,221.84217453571452,-57.02018419482185,108.61106123756763,1
922,213.89684213125804,-48.13096969928199,102.40551828396246,1
923,205.91083762983664,-39.22221752833281,96.17555128095843,1
924,197.8861314806749,-30.296125785078296,89.92269741326795,1
925,189.82470360746692,-21.354896813889933,83.64849943810353,1
926,181.7285430731257,-12.400736749815602,77.3545054542697,1
927,173.5996475489852,-3.435854961795821,71.04226842232963,1
928,165.4400226158464,5.537536705091654,64.71334576824799,1
929,157.2516816436535,14.517224078203574,58.369299083224625,1
930,149.0366448504091,23.50099172210492,52.01169361108237,1
931,140.79693928154956,32.486622883183635,45.64209803448398,1
932,132.53459791534337,41.47190056986178,39.26208396132642,1
933,124.2516593747898,50.454607735520334,32.87322555551054,1
934,115.9501673461828,59.4325280989601,26.47709917151306,1
935,107.63217010073713,68.40344644491232,20.07528295566565,1
936,99.29971996930092,77.3651493572507,13.669356463671937,1
937,90.95487288113956,86.31542564770118,7.260900258490034,1
938,82.59968778092689,95.25206700596473,0.851495542184102,1
939,74.2362262038937,104.17286840866149,-5.557276281235667,1
940,65.86655168356226,113.07562882019982,-11.963833920443792,1
941,57.492729340018634,121.95815157423574,-18.36659666850243,1
942,49.116825273173845,130.81824507958277,-24.763984732531487,1
943,40.7409061211551,139.6537232151447,-31.154419666086422,1
944,32.36703849348248,148.46240599134438,-37.536324710192524,1
945,23.997288533250654,157.24211997165258,-43.9081252390718,1
946,15.633721378934755,165.99069887595843,-50.26824906640379,1
947,7.278400572293026,174.7059841501916,-56.61512697687889,1
948,-1.0666123233943754,183.3858254285136,-62.94719293973179,1
949,-9.399258267040464,192.02808104861217,-69.26288462993168,1
950,-17.717481382013116,200.63061876018037,-75.56064374933706,1
951,-26.019229168820285,209.19131588782716,-81.83891639939918,1
952,-34.30245339380891,217.70806033274525,-88.09615353236019,1
953,-42.56511026322416,226.17875064822303,-94.33081127737871,1
954,-50.80516102250056,234.601296786609,-100.54135127019228,1
955,-59.02057268507691,242.97362070178852,-106.72624123293328,1
956,-67.20931808638727,251.29365655872093,-112.88395505115862,1
957,-75.36937690423669,259.5593515837038,-119.01297348209535,1
958,-83.49873568442656,267.7686663052996,-125.1117842285015,1
959,-91.59538860607927,275.9195751390701,-131.17888248928577,1
960,-99.65733805003718,284.010067114343,-137.2127713655787,1
961,-107.68259476387756,292.0381459066343,-143.2119620304522,1
962,-115.66917863643678,300.0018307358108,-149.17497427150195,1
963,-123.61511912002993,307.89915665712675,-155.10033682508734,1
964,-131.5184557297025,315.72817523889563,-160.9865877257574,1
965,-139.37723830060884,323.48695460925103,-166.83227454851766,1
966,-147.18952793898669,331.1735805812066,-172.63595505133878,1
967,-154.95339694457238,338.78615641936824,-178.3961971686794,1
968,-162.66692981826924,346.3228040142707,-184.11157972920785,1
969,-170.32822328722528,353.7816636701618,-189.78069249640757,1
970,-177.93538709261327,361.16089513223494,-195.4021367349424,1
971,-185.4865442040755,368.4586775598222,-200.97452539255065,1
972,-192.9798315688791,375.6732104662268,-206.49648361983523,1
973,-200.41340031475207,382.8027137092944,-211.9666489442053,1
974,-207.78541625129097,389.84542816216907,-217.38367162620634,1
975,-215.0940605622997,396.7996162214547,-222.7462151996385,1
976,-222.33752983529487,403.66356196356605,-228.0529564304053,1
977,-229.51403690670168,410.43557185603805,-233.30258602711552,1
978,-236.621811068314,417.1139749874117,-238.49380869092246,1
979,-243.65909861915017,423.69712359617375,-243.62534360433185,1
980,-250.62416313291496,430.18339333608986,-248.6959245700485,1
981,-257.51528618465784,436.5711838855941,-253.70430058388283,1
982,-264.3307673961918,442.85891907293217,-258.64923581533685,1
983,-271.0689252172948,449.045047541743,-263.5295102488349,1
984,-277.72809712055937,455.1280429983215,-268.3439197256059,1
985,-284.306640002172,461.1064044719928,-273.0912763553743,1
986,-290.8029306820486,466.97865689792434,-277.7704087703976,1
987,-297.21536639004756,472.7433514538914,-282.38016252907113,1
988,-303.5423648723909,478.39906572086693,-286.91940018552896,1
989,-309.78236505947456,483.94440425004973,-291.38700178043274,1
990,-315.9338273960158,489.3779988980365,-295.7818650157812,1
991,-321.9952339687131,494.69850885978923,-300.1029054803307,1
992,-327.9650893117042,499.90462147494264,-304.3490570469199,1
993,-333.8419203899445,504.99505214201906,-308.5192720238592,1
994,-339.6242772595398,509.96854498878594,-312.6125215047483,1
995,-345.310733180841,514.8238728002651,-316.6277955367042,1
996,-350.8998850893706,519.55983761574,-320.56410339775414,1
997,-356.390353916728,524.175270862551,-324.4204738485272,1
998,-361.78078503580923,528.6690338242146,-328.1959554044446,1
999,-367.06984840391436,533.0400176834906,-331.88961652293966,1
1000,-372.2562390277221,537.2871439867705,-335.50054585124485,1
1001,-377.33867725882266,541.4093648195445,-339.02785245527247,1
1002,-382.31590904872854,545.4056630719167,-342.4706659770439,1
1003,-387.186706357797,549.2750527126263,-345.82813701400624,1
1004,-391.94986738013336,553.0165790393147,-349.0994371110495,1
1005,-396.6042168859887,556.6293188552294,-352.2837591500179,1
1006,-401.14860652522754,560.1123808701777,-355.38031746830563,1
1007,-405.5819149163966,563.4649055340407,-358.3883479688195,1
1008,-409.9030484032266,566.6860658610032,-361.30710856507574,1
1009,-414.11094061549164,569.7750668821875,-364.1358790161499,1
1010,-418.2045534333617,572.7311465636185,-366.8739613863648,1
1011,-422.1828767337926,575.5535754167857,-369.52068006768644,1
1012,-426.04492904009874,578.2416572035777,-372.0753820950782,1
1013,-429.78975733790236,580.7947285423877,-374.5374370701987,1
1014,-433.41643770626325,583.2121595926667,-376.906237534583,1
1015,-436.92407532514994,585.493353839522,-379.1811990415319,1
1016,-440.3118046827077,587.6377484528552,-381.3617602483177,1
1017,-443.5787899791054,589.6448143339056,-383.4473831704749,1
1018,-446.724225104929,591.5140562964416,-385.43755318154166,1
1019,-449.7473339436779,593.2450130681193,-387.33177925368256,1
1020,-452.64737055585414,594.837257572324,-389.1295939651276,1
1021,-455.42361951924227,596.2903969997295,-390.8305538138946,1
1022,-458.0753957490819,597.6040727836679,-392.43423905909515,1
1023,-460.60204493817025,598.7779607416765,-393.94025401420913,1
1024,-463.00294374120523,599.8117713167226,-395.3482271137768,1
1025,-465.2774997588246,600.7052493972485,-396.6578109686858,1
1026,-467.42515181386165,601.4581745940786,-397.86868247474536,1
1027,-469.4453698900818,602.070360994504,-398.98054280002145,1
1028,-471.3376555892144,602.5416576322923,-399.9931176364047,1
1029,-473.1015420621713,602.8719482460126,-400.90615719209626,1
1030,-474.73659403454167,603.0611512965457,-401.7194361270679,1
1031,-476.24240811202554,603.1092201107427,-402.4327538136484,1
1032,-477.61861274087556,603.0161428367051,-403.0459342284508,1
1033,-478.86486839846964,602.7819424538036,-403.55882611625526,1
1034,-479.9808675544009,602.4066767258851,-403.97130288401206,1
1035,-480.96633483828117,601.8904382247015,-404.2832627794778,1
1036,-481.82102710218186,601.2333543283008,-404.494628798881,1
1037,-482.544733559874,600.4355872565744,-404.60534889098125,1
1038,-483.1372755463335,599.4973337464534,-404.615395630881,1
1039,-483.59850684527515,598.418825276322,-404.5247665619374,1
1040,-483.92831376425767,597.2003280635333,-404.3334840855358,1
1041,-484.12661482112895,595.8421426560294,-404.0415953686321,1
1042,-484.1933611594382,594.344604232542,-403.6491724409451,1
1043,-484.12853629778255,592.7080822633611,-403.1563121391414,1
1044,-483.9321561858054,590.9329805095048,-402.5631360230947,1
1045,-483.60426925628127,589.0197369152799,-401.86979045507627,1
1046,-483.1449565238311,586.9688236817119,-401.07644657568534,1
1047,-482.5543312198602,584.7807467002026,-400.1833000545711,1
1048,-481.83253914824127,582.4560459773553,-399.19057132834854,1
1049,-480.9797583183541,579.9952949628016,-398.0985052762351,1
1050,-479.9961991594801,577.3991008655566,-396.90737136431255,1
1051,-478.88210444409174,574.6681043258717,-395.6174635436111,1
1052,-477.6377488964174,571.8029790452806,-394.2290999852381,1
1053,-476.2634396885124,568.8044320593475,-392.7426233296624,1
1054,-474.7595158450693,565.6732031887109,-391.15840029291843,1
1055,-473.12634841061333,562.4100649525344,-389.4768217743033,1
1056,-471.36434040560147,559.0158225775391,-387.6983026759493,1
1057,-469.4739265706957,555.4913135034266,-385.82328184943975,1
1058,-467.45557327478025,551.8374073149754,-383.85222186774666,1
1059,-465.30977859026416,548.0550055998453,-381.7856091203242,1
1060,-463.037071925453,544.1450416016803,-379.62395347836645,1
1061,-460.6380140337008,540.1084800390979,-377.36778831362005,1
1062,-458.11319688027555,535.9463168988003,-375.01767030333235,1
1063,-455.463243414864,531.659579121472,-372.5741793024836,1
1064,-452.68880744190164,527.2493243638633,-370.03791818904807,1
1065,-449.7905734785139,522.7166407610792,-367.40951272814476,1
1066,-446.7692567472194,518.0626468180627,-364.6896115088456,1
1067,-443.6256025804673,513.2884906901015,-361.87888556829733,1
1068,-440.3603866709187,508.39535039142845,-358.97802840657755,1
1069,-436.97441474310943,503.3844332825728,-355.98775583633477,1
1070,-433.46852212613254,498.25697566390556,-352.9088055924689,1
1071,-429.84357386629233,493.014242632898,-349.74193737149534,1
1072,-426.10046439295564,487.6575278212569,-346.4879325561218,1
1073,-422.24011729671116,482.18815293082787,-343.14759406581726,1
1074,-418.2634849836508,476.6074673760522,-339.72174600456316,1
1075,-414.1715486437028,470.9168481345281,-336.21123369506023,1
1076,-409.96531796978786,465.11769934034,-332.6169233004628,1
1077,-405.6458306997655,459.21145175761444,-328.9397016571832,1
1078,-401.21415265416925,453.19956272641343,-325.18047606367975,1
1079,-396.6713773189695,447.0835156047205,-321.3401740978593,1
1080,-392.0186254474646,440.8648193477945,-317.4197432034077,1
1081,-387.2570451175139,434.5450084040926,-313.42015075622726,1
1082,-382.38781115033504,428.12564205922166,-309.34238357339876,1
1083,-377.4121249611017,421.6083041959229,-305.187447791805,1
1084,-372.33121422610867,414.9946028891926,-300.95636856590994,1
1085,-367.146332564878,408.28616992376766,-296.6501898573366,1
1086,-361.8587593132415,401.48466057945643,-292.2699741597948,1
1087,-356.4697990879962,394.59175298749267,-287.81680223626154,1
1088,-350.9807814966067,387.60914785223247,-283.2917727998893,1
1089,-345.39306094968447,380.5385680882833,-278.69600239735126,1
1090,-339.70801605872117,373.3817581922956,-274.0306249087959,1
1091,-333.9270495062529,366.14048396996606,-269.29679144529183,1
1092,-328.0515877022221,358.8165321598818,-264.4956700207821,1
1093,-322.0830803983226,351.41170988950034,-259.62844530113716,1
1094,-316.02300008723404,343.92784405208135,-254.6963180942998,1
1095,-309.87284212560576,336.36678129443175,-249.7005054157449,1
1096,-303.6341238817802,328.73038710898606,-244.64223984402938,1
1097,-297.30838479186,321.0205457772399,-239.52276951920575,1
1098,-290.89718550235546,313.2391594701647,-234.34335749381168,1
1099,-284.40210793194603,305.3881481654045,-229.10528176120715,1
1100,-277.8247546146354,297.46944895702364,-223.80983469585686,1
1101,-271.16674854578093,289.4850157883702,-218.45832297868768,1
1102,-264.4297322680844,281.4368185090615,-213.0520668642127,1
1103,-257.6153682794171,273.32684309030935,-207.5924004142618,1
1104,-250.72533773254574,265.1570903974425,-202.08067060046739,1
1105,-243.76134068130014,256.9295762004911,-196.51823738316492,1
1106,-236.7250954913765,248.6463306457945,-190.90647327836285,1
1107,-229.61833815900366,240.30939738937118,-185.24676286111603,1
1108,-222.44282215244226,231.92083343169995,-179.54050254768748,1
1109,-215.20031793243004,223.4827085483694,-173.78910029051096,1
1110,-207.89261257860767,214.9971048105652,-167.9939752138603,1
1111,-200.52150903684642,206.46611578831264,-162.15655712255048,1
1112,-193.0888261217868,197.8918464900013,-156.27828635335294,1
1113,-185.59639758687675,189.27641232153553,-150.36061321030104,1
1114,-178.04607222906367,180.6219392002926,-144.40499787211348,1
1115,-170.43971287427888,171.93056234302352,-138.41290974018477,1
1116,-162.7791963786264,163.20442634154452,-132.38582732545623,1
1117,-155.0664127400805,154.44568410751063,-126.32523764178912,1
1118,-147.30326511175323,145.65649688942258,-120.23263616073922,1
1119,-139.49166880535049,136.83903312221494,-114.10952604176137,1
1120,-131.63355126362228,127.99546847583235,-107.9574181023845,1
1121,-123.73085134040186,119.12798490119809,-101.77783027499282,1
1122,-115.78551902053337,110.23877046485154,-95.57228733980732,1
1123,-107.79951452857186,101.33001828344086,-89.34232033788258,1
1124,-99.7748083940101,92.40392653308822,-83.08946645849225,1
1125,-91.71338053241543,83.46269754452365,-76.8152684913032,1
1126,-83.61722008481554,74.50853753272779,-70.52127453278449,1
1127,-75.48832450744914,65.54365566440701,-64.20903746596633,1
1128,-67.32869958675704,56.57026399733633,-57.88011479328985,1
1129,125.88669192143657,-32.96471991011749,-11.509277018055537,2
1130,414.97454825153704,-103.48802504472144,-37.816010371082506,2
1131,634.0460834595975,-162.0149963496919,-28.5429688098106,2
1132,759.1639081406481,-199.47407242214928,-1.1412428475756164,2
1133,760.431247203164,-209.78129052234132,21.886993487418454,2
1134,616.5238208824849,-192.3378620907316,51.46274924012938,2
1135,447.24861180555143,-168.0409583244697,75.44248997931518,2
1136,347.30002888107424,-150.60079744363009,86.94154274316355,2
1137,345.97936916071694,-144.74031030348686,87.3671633869625,2
1138,454.70712236191514,-160.51594726446925,70.09468187593271,2
1139,616.7640091457656,-192.67543965841335,39.10811987561068,2
1140,745.9750197623986,-221.37871271104834,15.98857286503706,2
1141,795.8651455965319,-234.3635544310346,12.629760267587466,2
1142,752.9425624926748,-229.76687188059495,28.70009586506612,2
1143,645.0294668449778,-216.0265342668653,58.66934086642829,2
1144,536.5538963891332,-205.56981964526665,86.76872464035802,2
1145,483.2396866366423,-206.10360179808183,103.34694565556377,2
1146,507.88576310493625,-219.09271875469335,111.34723226178856,2
1147,597.1284251471992,-241.80311377219766,113.22213068452483,2
1148,704.4946436475905,-266.27055818998974,108.70284457155526,2
1149,778.2680640831086,-282.8788288860216,101.02931850145413,2
1150,789.0048391086272,-286.5872541351457,95.42544817287595,2
1151,739.1328218390696,-278.4705379658471,97.03944070051283,2
1152,659.5033171178693,-264.74914999624474,107.83828231338374,2
1153,593.0508227910428,-254.4102233687134,121.62522184944356,2
1154,571.4586884150947,-254.89140171055794,130.60790494708743,2
1155,602.3179868050825,-268.1578726818019,133.90453935703846,2
1156,667.7288271499898,-289.4183787635123,135.40717748779215,2
1157,734.3265587983961,-310.09172835483787,139.07599571211722,2
1158,770.4443542836459,-323.0537657136837,146.64850722674382,2
1159,761.6334227714179,-326.2596887138645,156.50242376990172,2
1160,715.9005033690704,-321.99099678388586,166.056903392931,2
1161,658.6569431882657,-314.73856143460966,174.5354246729913,2
1162,618.5183930671724,-309.5497971032541,181.39434951429146,2
1163,613.0007166571958,-310.5295412051302,185.37272456778356,2
1164,641.0016950539505,-318.80275826244934,186.00297368331175,2
1165,685.4105832324183,-331.6909161739899,184.62441490382935,2
1166,722.5385789759164,-344.1315992771884,184.5599125198714,2
1167,734.2705845246848,-351.81607492771707,189.5265324736129,2
1168,715.8733288718421,-353.5151323190334,200.23106871952302,2
1169,677.2492768987667,-351.26782855881896,213.59048454736342,2
1170,636.954317084471,-348.6898369964093,225.6218769880147,2
1171,612.8309285161517,-348.9996795998776,234.09335530902666,2
1172,613.2345068569498,-353.47588227172275,239.04971746413545,2
1173,633.9038955239431,-361.136439503791,241.78788203070516,2
1174,660.8275852829355,-369.4900689447889,243.49814111017085,2
1175,678.033850950488,-375.9345551496912,245.2702079890639,2
1176,675.4411001938618,-378.8408284761071,248.64434344551304,2
1177,653.3811138879746,-378.23075004249057,254.85944881827606,2
1178,621.2889056396242,-375.75793905243023,263.60384502917105,2
1179,592.4599774936253,-374.05203767129944,273.04341659742397,2
1180,577.2090699060102,-375.3395888979971,281.05578004486983,2
1181,578.399568653867,-380.18516769608084,286.7325956116865,2
1182,590.6284536960255,-387.1416853033253,290.8730333114271,2
1183,603.588433147526,-393.7566460629955,294.9866879009954,2
1184,607.2328513595197,-397.97797392936684,299.99910139582585,2
1185,596.7276773737557,-399.09947604072823,305.9289644684261,2
1186,574.2950456435877,-397.78013006557205,312.315405775829,2
1187,547.6957898202609,-395.5795541850978,318.7208471764118,2
1188,525.8810608185648,-394.22522847778066,324.8448580776998,2
1189,514.6271202393358,-394.94453228866837,330.35158507023846,2
1190,513.9137550508524,-397.911046968038,334.959574520945,2
1191,518.5832220400035,-402.1962568490706,338.8991576313461,2
1192,521.2070243923589,-406.22819870410706,343.0121694756711,2
1193,515.9351296385055,-408.6431590906798,348.1904891942537,2
1194,501.04652677183856,-408.9442575977713,354.64174070823617,2
1195,479.49527366976713,-407.7011515121727,361.69107538017397,2
1196,457.0311557119228,-406.11491283369685,368.30189907277247,2
1197,439.3176804080873,-405.3367553260375,373.82455880031586,2
1198,429.13928538242806,-405.8789085035358,378.2630481739028,2
1199,425.3534573900609,-407.49998007759143,382.02529230825104,2
1200,423.6787730877849,-409.43372807463396,385.59282098480475,2
1201,419.1096104752903,-410.8269953662601,389.39681826338955,2
1202,408.34854323812885,-411.0920023770961,393.79027639830673,2
1203,391.32933452207607,-410.16199941139564,398.9465479436858,2
1204,370.8889592364649,-408.50159982721647,404.6743053855263,2
1205,351.1974591026762,-406.9005921381111,410.413332728211,2
1206,335.5818748668863,-406.03539851614926,415.54114203118945,2
1207,325.08277998044457,-406.11026453951723,419.781920280606,2
1208,318.10469150511994,-406.7501094617302,423.3517774483969,2
1209,311.45615341921,-407.26447036122613,426.7473118081975,2
1210,301.9508912946433,-407.0276913332587,430.37613122911534,2
1211,287.9933258108024,-405.79432782880843,434.3557312063276,2
1212,270.1766779696095,-403.75002407629853,438.5714528359355,2
1213,250.87497992894788,-401.38609690044586,442.8380589799268,2
1214,232.8979925280869,-399.24100531841526,446.9762811565818,2
1215,218.13718298621643,-397.6774517339013,450.8271992600891,2
1216,206.6855489369769,-396.72161318280365,454.2937168110661,2
1217,197.00078068379267,-396.0750318906738,457.42934473889693,2
1218,186.75808202187952,-395.25125104461165,460.4534863327203,2
1219,174.0795217542329,-393.82925159264283,463.62247094252604,2
1220,158.3524708445259,-391.65161339192446,467.0335945275418,2
1221,140.45072604271934,-388.89845582607967,470.55152324859364,2
1222,122.15641127698775,-385.9558030286612,473.91586598697415,2
1223,105.27239221570042,-383.2065821160971,476.93034089524735,2
1224,90.72269051330537,-380.83486030973785,479.5663216755597,2
1225,78.21265494277309,-378.7791663259646,481.93392918751334,2
1226,66.43737715019182,-376.79191698671974,484.18518431262197,2
1227,53.83130517945982,-374.58371809942906,486.4503313312555,2
1228,39.322128597146396,-371.9460691781842,488.81326396690775,2
1229,22.840445608654974,-368.8452158063151,491.29279692758683,2
1230,5.237352003266053,-365.42100815315695,493.81341552845635,2
1231,-12.178658159205563,-361.91990882854464,496.21548932554504,2
1232,-28.335719749486508,-358.5584470235356,498.32979889544225,2
1233,-42.86091732748254,-355.41841494507065,500.0834504610425,2
1234,-56.219739184623776,-352.40576890435983,501.54480974180314,2
1235,-69.39513093909835,-349.32136608730417,502.87148734818993,2
1236,-83.39625912583213,-345.9690038615283,504.2034937137577,2
1237,-98.7466460288055,-342.260869852359,505.59314752548084,2
1238,-115.29118140364511,-338.242565038672,507.005169688297,2
1239,-132.30140963878574,-334.0617204568298,508.36277108144947,2
1240,-148.8940757279836,-329.88383289277385,509.58577315053935,2
1241,-164.44975187212498,-325.8217198701446,510.61157957258354,2
1242,-178.90788554918885,-321.88351968516116,511.4101420386536,2
1243,-192.72540356033946,-317.9794676067494,512.0027147006103,2
1244,-206.62633853821018,-313.96269626542244,512.4588882254537,2
1245,-221.20980222849454,-309.7074938370474,512.8606446688999,2
1246,-236.68955099145023,-305.1669883502131,513.2485616369713,2
1247,-252.80677688420585,-300.39778221406584,513.5967720955142,2
1248,-269.00863603597935,-295.52022843376994,513.8348677137973,2
1249,-284.7193465700655,-290.6571330321623,513.8995644111927,2
1250,-299.63156225894676,-285.8702780724211,513.7702469243042,2
1251,-313.8155999540616,-281.1432993034526,513.4703139948741,2
1252,-327.6673273415433,-276.39646124554883,513.0428211828939,2
1253,-341.67389679656833,-271.5347327402532,512.5282884377445,2
1254,-356.1815632539765,-266.48881371307107,511.9516544946979,2
1255,-371.2248989743276,-261.2476479154239,511.3164534165001,2
1256,-386.54792397006014,-255.85619230231356,510.5996004546909,2
1257,-401.73899817682786,-250.3944759987171,509.7572059453653,2
1258,-416.4524247013435,-244.93405122538059,508.7445610101849,2
1259,-430.5547651535083,-239.50649760181327,507.5436940375754,2
1260,-444.17920034531807,-234.08803803622,506.17515312037773,2
1261,-457.6260523032655,-228.61989630683644,504.68544538432684,2
1262,-471.2134634870396,-223.03973562849959,503.1176593361175,2
1263,-485.1112134635962,-217.3167942661089,501.4896562169177,2
1264,-499.27912625237263,-211.46161081639997,499.7904283389668,2
1265,-513.4921247850382,-205.51914548201708,497.9926942138906,2
1266,-527.4715599326856,-199.5419255792154,496.06700002475105,2
1267,-541.0137011001096,-193.56784196645992,493.9924069171984,2
1268,-554.0887228394201,-187.6021984323447,491.76200836629636,2
1269,-566.8298201426398,-181.62019341127208,489.386327380628,2
1270,-579.4609169353117,-175.57870051270731,486.88962202246637,2
1271,-592.1712785278154,-169.44085695438216,484.29893656656793,2
1272,-605.0336117501674,-163.19284643104652,481.6289177217904,2
1273,-617.9703630826474,-156.85243443684365,478.87444877295167,2
1274,-630.8092767601071,-150.45695189268818,476.01540433128633,2
1275,-643.3653376282244,-144.04572280151837,473.0310516017743,2
1276,-655.5356603152457,-137.63960160005783,469.9117454614333,2
1277,-667.3340476668849,-131.23531325659664,466.6621575659823,2
1278,-678.8794369576157,-124.8087979163784,463.2954833363027,2
1279,-690.322094856326,-118.33091317090643,459.8261633191645,2
1280,-701.7726823511451,-111.78040565375419,456.2639860715735,2
1281,-713.244839957603,-105.15502605997894,452.61155317408856,2
1282,-724.66095250678,-98.4702843090824,448.8631897984502,2
1283,-735.8906854201301,-91.75314172559227,445.0075005233708,2
1284,-746.8220458387992,-85.02784698224099,441.03290448074563,2
1285,-757.4070732127323,-78.30649158420884,436.9350520916533,2
1286,-767.6826671416666,-71.58350371921499,432.72005450337804,2
1287,-777.739447305806,-64.84197139187953,428.4016916043858,2
1288,-787.6769383147796,-58.06280985628571,423.9934433545578,2
1289,-797.5492862057707,-51.236412274080216,419.50193255886165,2
1290,-807.3459638753037,-44.36600146417795,414.92486200159703,2
1291,-816.9967226710241,-37.46644977317794,410.25438121257133,2
1292,-826.4131716692685,-30.555644075803173,405.48174791654645,2
1293,-835.5278323041922,-23.64755016163298,400.6014812496112,2
1294,-844.3275073624602,-16.745839194438275,395.6131895936523,2
1295,-852.8501412672728,-9.844735734752367,390.52210407772446,2
1296,-861.1644337017676,-2.932296971222063,385.3372486332975,2
1297,-869.3295098325809,4.001671342458477,380.0680970836395,2
1298,-877.3695452180672,10.960697250919184,374.7202143223848,2
1299,-885.2609267488679,17.93855465112236,369.2931997252695,2
1300,-892.9497682590808,24.922968146211367,363.78181316270184,2
1301,-900.376302872065,31.90054758024179,358.1801850092655,2
1302,-907.5059869177338,38.863417645799956,352.48556187072796,2
1303,-914.3402009207537,45.81098237681022,346.6999237978512,2
1304,-920.914398776513,52.74938991755992,340.8285359627547,2
1305,-927.2746174684772,59.68646997444314,334.87760535086977,2
1306,-933.4560519863344,66.62779667629917,328.85195452865804,2
1307,-939.4636372616092,73.5728659892012,322.7539828705384,2
1308,-945.2738318662588,80.51565755646548,316.5833220554691,2
1309,-950.8453101472655,87.44643143620947,310.33780466620453,2
1310,-956.1419001165958,94.35637128312776,304.0151077758027,2
1311,-961.1466104555179,101.24034541133183,297.6149408269745,2
1312,-965.8695301842781,108.09885342846867,291.1399993282176,2
1313,-970.337928394162,114.93596533815511,284.5953684971595,2
1314,-974.5830448279086,121.75669833634734,277.9862886212284,2
1315,-978.6222268382293,128.56315513026496,271.3162056397489,2
1316,-982.4530403514833,135.3534746172759,264.58590870847166,2
1317,-986.0537395386107,142.12189069234972,257.7944030319724,2
1318,-989.3965827965724,148.86155732935183,250.94030167877077,2
1319,-992.4595391369309,155.56667189211294,244.02325979213717,2
1320,-995.2376146013269,162.2347439649502,237.04458341304917,2
1321,-997.7417990031138,168.8662761068338,230.00735594146548,2
1322,-999.9935269866604,175.4638959873572,222.91573316993868,2
1323,-1002.0116041792427,182.02974941344908,215.77391676603585,2
1324,-1003.8044963040106,188.56406509878533,208.58486385343207,2
1325,-1005.3654731860977,195.06400709926353,201.3497477646513,2
1326,-1006.6782334669776,201.5248557465507,194.06825956530818,2
1327,-1007.7240112131259,207.94136396613558,186.73986705391508,2
1328,-1008.4918562204894,214.30994264579348,179.3649514197053,2
1329,-1008.9818436497075,220.62918531444578,171.94542132038234,2
1330,-1009.2051588588597,226.89989581456805,164.4843320861133,2
1331,-1009.1765232681165,233.1234495933505,156.98516452680948,2
1332,-1008.9078326077977,239.30064130267195,149.45097587599372,2
1333,-1008.4015377138817,245.43035480907662,141.8839985964217,2
1334,-1007.6512926009194,251.50979774140302,134.2855038503993,2
1335,-1006.6447811563195,257.5349648730428,126.65616736585973,2
1336,-1005.3711882502065,263.5021685442329,118.99659521727972,2
1337,-1003.8254111538781,269.40882146041514,111.30801063582436,2
1338,-1002.0110421588925,275.25413734427724,103.59253120385301,2
1339,-999.937152493358,281.03843983315215,95.85304061775739,2
1340,-997.6144972901837,286.76243795884034,88.09254097120865,2
1341,-995.0495839041423,292.42594061925627,80.31357691719286,2
